country,year,pm25,primary_energy_per_capita,renewable_energy_pct,forest_area_pct,energy_use_per_capita,agricultural_land_pct,gdp_per_capita,industry_pct_gdp,trade_pct_gdp,gross_capital_formation_pct,urban_population_pct,life_expectancy,population_density,basic_drinking_water_pct
LTU,2018,11.0838572805935,3.22,33.7,35.0950023950184,2711.1618678975,47.0541274149768,16604.9021440809,25.5788787201366,147.202132525221,22.4066386338902,67.1464742010457,75.6804878048781,45.0135717707169,98.0695666979738
LTU,2019,10.2465023749528,3.06,33.5,35.1325455126158,2707.60764686504,47.5087831363781,17431.7239081591,25.2564149405008,148.374996011818,19.5803862338798,67.245735168457,76.2829268292683,44.8912328329607,98.5372101703489
LTU,2020,9.21893860360944,3.0,31.7,35.1485148514851,2674.06840356432,46.9945704247844,17443.65526328,24.7876900738526,135.796565563519,16.5198227850463,67.4254608154297,75.0292682926829,44.8797349089748,98.8922199280899
LUX,2008,13.2608348415223,3.04,4.0,34.2984548215937,8625.43333557115,50.8844573230891,110094.791529429,12.8051473899025,292.21348078343,20.5796394806551,87.6037664162874,80.5390243902439,189.806794434561,99.9999980028988
LUX,2009,13.1583110063474,2.96,3.7,34.37614101598,7958.76292955031,50.7679280315095,104574.349049084,11.0066049191433,263.532701541684,16.1829007965354,88.0379076027949,80.6365853658537,193.354334501216,100.0
LUX,2010,13.0161727518124,3.04,3.7,34.4538272103664,8335.83500727028,50.8999945619664,106544.057363484,10.997972653402,293.671876906939,18.0831934936242,88.48791681658,80.6317073170732,196.916246513832,100.0
LUX,2011,12.7279864121044,2.97,3.8,34.4538272103664,8062.97911929005,50.9893336855108,105290.249021891,10.7084382796237,308.714453874162,19.2687977063888,88.9562814837254,80.9878048780488,201.342029008025,100.0
LUX,2012,11.3764588719617,2.87,4.2,34.4538272103664,7723.78432331196,51.0475983313005,104487.744312565,10.4267187903737,311.786835204686,18.7523048822473,89.4405768017292,81.3926829268293,206.235870823396,99.9999990171324
LUX,2013,11.7081477939315,2.7,5.7,34.4538272103664,7320.72167920662,50.8378456064573,105338.955521681,10.4429419766443,320.533506316768,18.1453726914237,89.9413746679705,81.8,211.05785290896,99.9999986127199
LUX,2014,9.99782870623861,2.53,6.8,34.4538272103664,6878.68145180459,50.8805730133698,105583.937273429,10.810880633632,333.42885319668,19.0935867595733,90.4577807676859,82.2292682926829,216.091529874226,100.0
